tid,date,time,type,away,score,home,away_star,home_star,news,player_score
5851,2013年03月10日星期日,08:00 完场,常规赛,篮网,93-80,老鹰,布莱切,霍福德,http://sports.sina.com.cn/nba/2013-03-10/11056458528.shtml,look_scores.php?id=2013030901
5852,2013年03月10日星期日,08:30 完场,常规赛,爵士,84-113,尼克斯,博克斯,史密斯,http://sports.sina.com.cn/nba/2013-03-10/11056458528.shtml,look_scores.php?id=2013030918
5853,2013年03月10日星期日,09:00 完场,常规赛,山猫,87-104,奇才,沃克,阿里扎,http://sports.sina.com.cn/nba/2013-03-10/11356458565.shtml,look_scores.php?id=2013030927
5854,2013年03月10日星期日,09:00 完场,常规赛,黄蜂,85-96,灰熊,戴维斯,康利,http://sports.sina.com.cn/nba/2013-03-10/11356458565.shtml,look_scores.php?id=2013030929
5855,2013年03月10日星期日,10:00 完场,常规赛,森林狼,88-111,掘金,吉拉贝尔,劳森,http://sports.sina.com.cn/nba/2013-03-10/12436458646.shtml,look_scores.php?id=2013030907
5856,2013年03月10日星期日,10:00 完场,常规赛,火箭,105-107,太阳,哈登,达德利,http://sports.sina.com.cn/nba/2013-03-10/12366458644.shtml,look_scores.php?id=2013030921
5857,2013年03月10日星期日,11:30 完场,常规赛,雄鹿,103-93,勇士,詹宁斯,兰德里,http://sports.sina.com.cn/nba/2013-03-10/12436458646.shtml,look_scores.php?id=2013030909
5858,2013年03月11日星期一,01:00 完场,常规赛,凯尔特人,79-91,雷霆,皮尔斯,杜兰特,http://sports.sina.com.cn/nba/2013-03-11/03446459585.shtml,look_scores.php?id=2013031025
5859,2013年03月11日星期一,03:30 完场,常规赛,公牛,81-90,湖人,罗宾逊,布莱恩特,http://sports.sina.com.cn/nba/2013-03-11/06056459800.shtml,look_scores.php?id=2013031013
5860,2013年03月11日星期一,06:00 完场,常规赛,骑士,96-100,猛龙,韦特斯,安德森,http://sports.sina.com.cn/nba/2013-03-11/09076460226.shtml,look_scores.php?id=2013031028
5861,2013年03月11日星期一,06:00 完场,常规赛,76人,91-99,魔术,杨,尼尔森,http://sports.sina.com.cn/nba/2013-03-11/09076460226.shtml,look_scores.php?id=2013031019
5862,2013年03月11日星期一,06:00 完场,常规赛,步行者,91-105,热火,韦斯特,查尔默斯,http://sports.sina.com.cn/nba/2013-03-11/08406460115.shtml,look_scores.php?id=2013031014
5863,2013年03月11日星期一,07:00 完场,常规赛,开拓者,96-98,黄蜂,马修斯,瓦斯奎斯,http://sports.sina.com.cn/nba/2013-03-11/09306460301.shtml,look_scores.php?id=2013031003
5864,2013年03月11日星期一,07:00 完场,常规赛,小牛,100-77,森林狼,卡特,威廉姆斯,http://sports.sina.com.cn/nba/2013-03-11/09306460301.shtml,look_scores.php?id=2013031016
5865,2013年03月11日星期一,09:00 完场,常规赛,雄鹿,115-113,国王,埃利斯,考辛斯,http://sports.sina.com.cn/nba/2013-03-11/11346460616.shtml,look_scores.php?id=2013031023
5866,2013年03月11日星期一,09:30 完场,常规赛,活塞,97-129,快船,卡尔德隆,格里芬,http://sports.sina.com.cn/nba/2013-03-11/11346460616.shtml,look_scores.php?id=2013031012
5867,2013年03月12日星期二,07:00 完场,常规赛,篮网,97-106,76人,威廉姆斯,霍伊斯,http://sports.sina.com.cn/nba/2013-03-12/09236461913.shtml,look_scores.php?id=2013031120
5868,2013年03月12日星期二,08:30 完场,常规赛,雷霆,93-105,马刺,杜兰特,斯普利特,http://sports.sina.com.cn/nba/2013-03-12/10546462091.shtml,look_scores.php?id=2013031124
5869,2013年03月12日星期二,09:00 完场,常规赛,活塞,90-103,爵士,门罗,威廉姆斯,http://sports.sina.com.cn/nba/2013-03-12/09236461913.shtml,look_scores.php?id=2013031126
5870,2013年03月12日星期二,10:00 完场,常规赛,掘金,108-93,太阳,库弗斯,约翰逊,http://sports.sina.com.cn/nba/2013-03-12/12266462304.shtml,look_scores.php?id=2013031121
5871,2013年03月12日星期二,10:30 完场,常规赛,尼克斯,63-92,勇士,科普兰德,库里,http://sports.sina.com.cn/nba/2013-03-12/12266462304.shtml,look_scores.php?id=2013031109
5872,2013年03月13日星期三,07:00 完场,常规赛,凯尔特人,74-100,山猫,格林,亨德森,http://sports.sina.com.cn/nba/2013-03-13/09326463825.shtml,look_scores.php?id=2013031230
5873,2013年03月13日星期三,07:00 完场,常规赛,湖人,106-97,魔术,霍华德,尼尔森,http://sports.sina.com.cn/nba/2013-03-13/09366463830.shtml,look_scores.php?id=2013031219
5874,2013年03月13日星期三,07:00 完场,常规赛,奇才,90-95,骑士,沃尔,韦特斯,http://sports.sina.com.cn/nba/2013-03-13/09326463825.shtml,look_scores.php?id=2013031205
5875,2013年03月13日星期三,07:30 完场,常规赛,黄蜂,98-108,篮网,戈登,洛佩斯,http://sports.sina.com.cn/nba/2013-03-13/10116463969.shtml,look_scores.php?id=2013031217
5876,2013年03月13日星期三,07:30 完场,常规赛,老鹰,81-98,热火,史密斯,韦德,http://sports.sina.com.cn/nba/2013-03-13/09526463869.shtml,look_scores.php?id=2013031214
5877,2013年03月13日星期三,08:00 完场,常规赛,小牛,115-108,雄鹿,卡特,埃利斯,http://sports.sina.com.cn/nba/2013-03-13/10386464073.shtml,look_scores.php?id=2013031215
5878,2013年03月13日星期三,08:00 完场,常规赛,马刺,83-107,森林狼,约瑟夫,卢比奥,http://sports.sina.com.cn/nba/2013-03-13/10386464073.shtml,look_scores.php?id=2013031216
5879,2013年03月13日星期三,10:00 完场,常规赛,灰熊,102-97,开拓者,加索尔,阿尔德里奇,http://sports.sina.com.cn/nba/2013-03-13/10116463969.shtml,look_scores.php?id=2013031222
5880,2013年03月14日星期四,07:00 完场,常规赛,热火,98-94,76人,詹姆斯,杨,http://sports.sina.com.cn/nba/2013-03-14/09216465685.shtml,look_scores.php?id=2013031320
5881,2013年03月14日星期四,07:00 完场,常规赛,雄鹿,93-106,奇才,埃利斯,沃尔,http://sports.sina.com.cn/nba/2013-03-14/09336465771.shtml,look_scores.php?id=2013031327
5882,2013年03月14日星期四,07:00 完场,常规赛,森林狼,91-107,步行者,卢比奥,希伯特,http://sports.sina.com.cn/nba/2013-03-14/09336465771.shtml,look_scores.php?id=2013031311
5883,2013年03月14日星期四,07:30 完场,常规赛,猛龙,88-112,凯尔特人,盖伊,格林,http://sports.sina.com.cn/nba/2013-03-14/10546465992.shtml,look_scores.php?id=2013031302
5884,2013年03月14日星期四,07:30 完场,常规赛,湖人,92-96,老鹰,布莱恩特,哈里斯,http://sports.sina.com.cn/nba/2013-03-14/10036465862.shtml,look_scores.php?id=2013031301
5885,2013年03月14日星期四,08:00 完场,常规赛,太阳,81-111,火箭,约翰逊,莫泰尤纳斯,http://sports.sina.com.cn/nba/2013-03-14/10166465895.shtml,look_scores.php?id=2013031310
5886,2013年03月14日星期四,08:00 完场,常规赛,爵士,87-110,雷霆,海沃德,杜兰特,http://sports.sina.com.cn/nba/2013-03-14/10546465992.shtml,look_scores.php?id=2013031325
5887,2013年03月14日星期四,10:00 完场,常规赛,公牛,79-121,国王,布泽尔,埃文斯,http://sports.sina.com.cn/nba/2013-03-14/10546465992.shtml,look_scores.php?id=2013031323
5888,2013年03月14日星期四,10:30 完场,常规赛,尼克斯,94-117,掘金,香波特,钱德勒,http://sports.sina.com.cn/nba/2013-03-14/13016466224.shtml,look_scores.php?id=2013031307
5889,2013年03月14日星期四,10:30 完场,常规赛,灰熊,96-85,快船,加索尔,保罗,http://sports.sina.com.cn/nba/2013-03-14/13016466224.shtml,look_scores.php?id=2013031312
5890,2013年03月14日星期四,10:30 完场,常规赛,活塞,97-105,勇士,斯塔基,库里,http://sports.sina.com.cn/nba/2013-03-14/13016466224.shtml,look_scores.php?id=2013031309
5891,2013年03月15日星期五,08:00 完场,常规赛,小牛,91-92,马刺,诺维茨基,邓肯,http://sports.sina.com.cn/nba/2013-03-15/10396467884.shtml,look_scores.php?id=2013031424
5892,2013年03月15日星期五,10:30 完场,常规赛,尼克斯,90-105,开拓者,史密斯,利拉德,http://sports.sina.com.cn/nba/2013-03-15/13146468112.shtml,look_scores.php?id=2013031422
5893,2013年03月16日星期六,07:00 完场,常规赛,山猫,78-92,猛龙,亨德森,盖伊,http://sports.sina.com.cn/nba/2013-03-16/09366469341.shtml,look_scores.php?id=2013031528
5894,2013年03月16日星期六,07:00 完场,常规赛,黄蜂,87-96,奇才,戈登,沃尔,http://sports.sina.com.cn/nba/2013-03-16/09366469341.shtml,look_scores.php?id=2013031527
5895,2013年03月16日星期六,07:00 完场,常规赛,湖人,99-93,步行者,霍华德,希尔,http://sports.sina.com.cn/nba/2013-03-16/09386469343.shtml,look_scores.php?id=2013031511
5896,2013年03月16日星期六,07:30 完场,常规赛,太阳,94-107,老鹰,德拉季奇,史密斯,http://sports.sina.com.cn/nba/2013-03-16/10576469543.shtml,look_scores.php?id=2013031501
5897,2013年03月16日星期六,08:00 完场,常规赛,森林狼,100-108,火箭,威廉姆斯,哈登,http://sports.sina.com.cn/nba/2013-03-16/10246469472.shtml,look_scores.php?id=2013031510
5898,2013年03月16日星期六,08:00 完场,常规赛,魔术,104-117,雷霆,尼尔森,杜兰特,http://sports.sina.com.cn/nba/2013-03-16/10576469543.shtml,look_scores.php?id=2013031525
5899,2013年03月16日星期六,08:30 完场,常规赛,热火,107-94,雄鹿,波什,伊尔亚索瓦,http://sports.sina.com.cn/nba/2013-03-16/10476469527.shtml,look_scores.php?id=2013031515
5900,2013年03月16日星期六,08:30 完场,常规赛,骑士,86-96,小牛,韦特斯,布博瓦,http://sports.sina.com.cn/nba/2013-03-16/09366469341.shtml,look_scores.php?id=2013031506
5901,2013年03月16日星期六,09:00 完场,常规赛,灰熊,80-87,掘金,兰多夫,库弗斯,http://sports.sina.com.cn/nba/2013-03-16/11346469612.shtml,look_scores.php?id=2013031507
5902,2013年03月16日星期六,10:30 完场,常规赛,公牛,113-95,勇士,邓,杰克,http://sports.sina.com.cn/nba/2013-03-16/11346469612.shtml,look_scores.php?id=2013031509
5903,2013年03月17日星期日,07:00 完场,常规赛,太阳,105-127,奇才,比斯利,韦伯斯特,http://sports.sina.com.cn/nba/2013-03-17/09336471159.shtml,look_scores.php?id=2013031627
5904,2013年03月17日星期日,07:30 完场,常规赛,山猫,88-105,凯尔特人,帕戈,特里,http://sports.sina.com.cn/nba/2013-03-17/09596471218.shtml,look_scores.php?id=2013031602
5905,2013年03月17日星期日,07:30 完场,常规赛,步行者,91-98,76人,希伯特,霍乐迪,http://sports.sina.com.cn/nba/2013-03-17/09596471218.shtml,look_scores.php?id=2013031620
5906,2013年03月17日星期日,08:30 完场,常规赛,骑士,113-119,马刺,艾灵顿,邓肯,http://sports.sina.com.cn/nba/2013-03-17/09336471159.shtml,look_scores.php?id=2013031624
5907,2013年03月17日星期日,10:00 完场,常规赛,灰熊,84-90,爵士,贝勒斯,海沃德,http://sports.sina.com.cn/nba/2013-03-17/12396471468.shtml,look_scores.php?id=2013031626
5908,2013年03月17日星期日,10:00 完场,常规赛,活塞,101-112,开拓者,斯塔基,阿尔德里奇,http://sports.sina.com.cn/nba/2013-03-17/12396471468.shtml,look_scores.php?id=2013031622
5909,2013年03月18日星期一,01:00 完场,常规赛,热火,108-91,猛龙,韦德,盖伊,http://sports.sina.com.cn/nba/2013-03-18/03236472215.shtml,look_scores.php?id=2013031728
5910,2013年03月18日星期一,01:00 完场,常规赛,魔术,109-115,雄鹿,阿弗拉罗,埃利斯,http://sports.sina.com.cn/nba/2013-03-18/03426472258.shtml,look_scores.php?id=2013031715
5911,2013年03月18日星期一,03:30 完场,常规赛,尼克斯,80-93,快船,史密斯,保罗,http://sports.sina.com.cn/nba/2013-03-18/03426472258.shtml,look_scores.php?id=2013031712
5912,2013年03月18日星期一,07:00 完场,常规赛,勇士,108-78,火箭,库里,林,http://sports.sina.com.cn/nba/2013-03-18/09156472877.shtml,look_scores.php?id=2013031710
5913,2013年03月18日星期一,07:00 完场,常规赛,黄蜂,95-97,森林狼,瓦斯奎斯,威廉姆斯,http://sports.sina.com.cn/nba/2013-03-18/09346472946.shtml,look_scores.php?id=2013031716
5914,2013年03月18日星期一,07:30 完场,常规赛,雷霆,107-101,小牛,威斯布鲁克,诺维茨基,http://sports.sina.com.cn/nba/2013-03-18/09346472946.shtml,look_scores.php?id=2013031706
5915,2013年03月18日星期一,08:00 完场,常规赛,老鹰,105-93,篮网,霍福德,约翰逊,http://sports.sina.com.cn/nba/2013-03-18/09346472946.shtml,look_scores.php?id=2013031717
5916,2013年03月18日星期一,09:30 完场,常规赛,国王,102-113,湖人,托马斯,贾米森,http://sports.sina.com.cn/nba/2013-03-18/11556473309.shtml,look_scores.php?id=2013031713
5917,2013年03月19日星期二,07:00 完场,常规赛,开拓者,100-101,76人,阿尔德里奇,霍乐迪,http://sports.sina.com.cn/nba/2013-03-19/09426474558.shtml,look_scores.php?id=2013031820
5918,2013年03月19日星期二,07:00 完场,常规赛,奇才,114-119,山猫,沃尔,亨德森,http://sports.sina.com.cn/nba/2013-03-19/09426474558.shtml,look_scores.php?id=2013031830
5919,2013年03月19日星期二,07:00 完场,常规赛,步行者,111-90,骑士,格林,迈尔斯,http://sports.sina.com.cn/nba/2013-03-19/09426474558.shtml,look_scores.php?id=2013031805
5920,2013年03月19日星期二,07:30 完场,常规赛,小牛,127-113,老鹰,科里森,蒂格,http://sports.sina.com.cn/nba/2013-03-19/09566474578.shtml,look_scores.php?id=2013031801
5921,2013年03月19日星期二,07:30 完场,常规赛,篮网,119-82,活塞,威廉姆斯,拜纳姆,http://sports.sina.com.cn/nba/2013-03-19/09566474578.shtml,look_scores.php?id=2013031808
5922,2013年03月19日星期二,08:00 完场,常规赛,热火,105-103,凯尔特人,詹姆斯,格林,http://sports.sina.com.cn/nba/2013-03-19/10536474696.shtml,look_scores.php?id=2013031802
5923,2013年03月19日星期二,08:00 完场,常规赛,掘金,119-118,公牛,钱德勒,罗宾逊,http://sports.sina.com.cn/nba/2013-03-19/10266474642.shtml,look_scores.php?id=2013031804
5924,2013年03月19日星期二,08:00 完场,常规赛,森林狼,77-92,灰熊,舍维德,康利,http://sports.sina.com.cn/nba/2013-03-19/10266474642.shtml,look_scores.php?id=2013031829
5925,2013年03月19日星期二,08:00 完场,常规赛,勇士,93-72,黄蜂,库里,安德森,http://sports.sina.com.cn/nba/2013-03-19/10266474642.shtml,look_scores.php?id=2013031803
5926,2013年03月19日星期二,10:00 完场,常规赛,湖人,76-99,太阳,纳什,斯科拉,http://sports.sina.com.cn/nba/2013-03-19/12176474932.shtml,look_scores.php?id=2013031821
5927,2013年03月19日星期二,10:30 完场,常规赛,尼克斯,90-83,爵士,史密斯,海沃德,http://sports.sina.com.cn/nba/2013-03-19/09566474578.shtml,look_scores.php?id=2013031826
5928,2013年03月20日星期三,07:00 完场,常规赛,魔术,73-95,步行者,阿弗拉罗,乔治,http://sports.sina.com.cn/nba/2013-03-20/09296475990.shtml,look_scores.php?id=2013031911
5929,2013年03月20日星期三,08:00 完场,常规赛,开拓者,95-102,雄鹿,马修斯,詹宁斯,http://sports.sina.com.cn/nba/2013-03-20/10366476194.shtml,look_scores.php?id=2013031915
5930,2013年03月20日星期三,08:00 完场,常规赛,掘金,114-104,雷霆,劳森,杜兰特,http://sports.sina.com.cn/nba/2013-03-20/10366476194.shtml,look_scores.php?id=2013031925
5931,2013年03月20日星期三,10:00 完场,常规赛,快船,101-116,国王,格里芬,索顿,http://sports.sina.com.cn/nba/2013-03-20/09296475990.shtml,look_scores.php?id=2013031923
5932,2013年03月21日星期四,07:00 完场,常规赛,猛龙,101-107,山猫,盖伊,穆伦斯,http://sports.sina.com.cn/nba/2013-03-21/10346477864.shtml,look_scores.php?id=2013032030
5933,2013年03月21日星期四,07:00 完场,常规赛,热火,98-95,骑士,詹姆斯,艾灵顿,http://sports.sina.com.cn/nba/2013-03-21/10086477794.shtml,look_scores.php?id=2013032005
5934,2013年03月21日星期四,07:30 完场,常规赛,魔术,94-106,尼克斯,哈里斯,史密斯,http://sports.sina.com.cn/nba/2013-03-21/10346477864.shtml,look_scores.php?id=2013032018
5935,2013年03月21日星期四,07:30 完场,常规赛,雄鹿,90-98,老鹰,詹宁斯,蒂格,http://sports.sina.com.cn/nba/2013-03-21/10346477864.shtml,look_scores.php?id=2013032001
5936,2013年03月21日星期四,08:00 完场,常规赛,雷霆,89-90,灰熊,杜兰特,康利,http://sports.sina.com.cn/nba/2013-03-21/11046477946.shtml,look_scores.php?id=2013032029
5937,2013年03月21日星期四,08:00 完场,常规赛,凯尔特人,86-87,黄蜂,皮尔斯,安德森,http://sports.sina.com.cn/nba/2013-03-21/10496477905.shtml,look_scores.php?id=2013032003
5938,2013年03月21日星期四,08:00 完场,常规赛,爵士,93-100,火箭,海沃德,哈登,http://sports.sina.com.cn/nba/2013-03-21/10196477817.shtml,look_scores.php?id=2013032010
5939,2013年03月21日星期四,08:00 完场,常规赛,篮网,113-96,小牛,洛佩斯,诺维茨基,http://sports.sina.com.cn/nba/2013-03-21/10496477905.shtml,look_scores.php?id=2013032006
5940,2013年03月21日星期四,08:30 完场,常规赛,勇士,93-104,马刺,库里,邓肯,http://sports.sina.com.cn/nba/2013-03-21/11046477946.shtml,look_scores.php?id=2013032024
5941,2013年03月21日星期四,10:00 完场,常规赛,奇才,88-79,太阳,沃尔,德拉季奇,http://sports.sina.com.cn/nba/2013-03-21/11046477946.shtml,look_scores.php?id=2013032021
5942,2013年03月21日星期四,10:30 完场,常规赛,76人,72-101,快船,霍伊斯,保罗,http://sports.sina.com.cn/nba/2013-03-21/10496477905.shtml,look_scores.php?id=2013032012
5943,2013年03月22日星期五,08:00 完场,常规赛,开拓者,99-89,公牛,阿尔德里奇,诺阿,http://sports.sina.com.cn/nba/2013-03-22/10246479673.shtml,look_scores.php?id=2013032104
5944,2013年03月22日星期五,09:00 完场,常规赛,76人,100-101,掘金,威尔金斯,布鲁尔,http://sports.sina.com.cn/nba/2013-03-22/11346479847.shtml,look_scores.php?id=2013032107
5945,2013年03月22日星期五,10:00 完场,常规赛,森林狼,98-101,国王,佩科维奇,托马斯,http://sports.sina.com.cn/nba/2013-03-22/10246479673.shtml,look_scores.php?id=2013032123
5946,2013年03月23日星期六,07:00 完场,常规赛,尼克斯,99-94,猛龙,安东尼,安德森,http://sports.sina.com.cn/nba/2013-03-23/09396481498.shtml,look_scores.php?id=2013032228
5947,2013年03月23日星期六,07:00 完场,常规赛,雷霆,97-89,魔术,杜兰特,哈克莱斯,http://sports.sina.com.cn/nba/2013-03-23/09396481498.shtml,look_scores.php?id=2013032219
